-10.0,2.9899107539868716e-06
-9.836065573770492,3.1393996667343083e-06
-9.672131147540984,3.2989763365809107e-06
-9.508196721311476,3.4695020545215974e-06
-9.344262295081966,3.6519274179386806e-06
-9.180327868852459,3.847303261502636e-06
-9.01639344262295,4.056793134793487e-06
-8.852459016393443,4.281687575378161e-06
-8.688524590163935,4.523420471224187e-06
-8.524590163934427,4.783587860376012e-06
-8.360655737704919,5.063969580526178e-06
-8.196721311475411,5.366554260022563e-06
-8.032786885245901,5.693568236449879e-06
-7.868852459016393,6.04750910450333e-06
-7.704918032786885,6.4311847356870095e-06
-7.540983606557377,6.847758783600304e-06
-7.3770491803278695,7.3008038997782195e-06
-7.213114754098361,7.794364143760782e-06
-7.049180327868853,8.333028390517398e-06
-6.885245901639344,8.922016934639336e-06
-6.721311475409836,9.567283981092836e-06
-6.557377049180328,1.0275639325986737e-05
-6.39344262295082,1.1054893295854513e-05
-6.229508196721312,1.1914029975519237e-05
-6.065573770491803,1.286341496339688e-05
-5.901639344262295,1.3915045422012265e-05
-5.7377049180327875,1.5082852124024036e-05
-5.573770491803279,1.6383065652469476e-05
-5.409836065573771,1.783466204050193e-05
-5.245901639344263,1.9459907123152725e-05
-5.081967213114755,2.128502396754908e-05
-4.918032786885246,2.3341014246013466e-05
-4.754098360655738,2.566467270645588e-05
-4.59016393442623,2.829984442129158e-05
-4.426229508196721,3.129898777468747e-05
-4.262295081967213,3.472512269758861e-05
-4.0983606557377055,3.865426385653344e-05
-3.9344262295081975,4.317846228260928e-05
-3.7704918032786887,4.8409605107868045e-05
-3.606557377049181,5.4484147986604676e-05
-3.442622950819673,6.156896948862399e-05
-3.278688524590164,6.986852143260466e-05
-3.114754098360656,7.963336173909178e-05
-2.950819672131148,9.116990959254605e-05
-2.78688524590164,0.00010485067676057084
-2.6229508196721314,0.00012112293399243294
-2.4590163934426235,0.0001405110031697753
-2.2950819672131155,0.00016360153050328112
-2.1311475409836067,0.000190988832215363
-1.9672131147540988,0.00022313152435563056
-1.8032786885245908,0.0002600165461575568
-1.639344262295083,0.0003004078899201984
-1.475409836065575,0.0003401971946422004
-1.311475409836067,0.0003687922175575087
-1.1475409836065573,0.00036114357185598137
-0.9836065573770494,0.0002597856601396723
-0.8196721311475414,-6.730997009169038e-05
-0.6557377049180335,-0.0009347690054236113
-0.4918032786885256,-0.0031745177977351973
-0.32786885245901765,-0.009629628215701411
-0.1639344262295097,-0.03859043997072783
0.0,nan
0.16393442622950793,0.03859043997072798
0.32786885245901587,0.009629628215701647
0.4918032786885238,0.0031745177977344644
0.6557377049180317,0.0009347690054242573
0.8196721311475397,6.730997009129205e-05
0.9836065573770476,-0.0002597856601397518
1.1475409836065573,-0.00036114357185598137
1.3114754098360653,-0.0003687922175578397
1.4754098360655732,-0.0003401971946420767
1.6393442622950811,-0.0003004078899202638
1.803278688524589,-0.00026001654615789973
1.967213114754097,-0.00022313152435571805
2.131147540983605,-0.00019098883221530414
2.2950819672131146,-0.0001636015305033327
2.4590163934426226,-0.00014051100316983487
2.6229508196721305,-0.00012112293399239656
2.7868852459016384,-0.00010485067676049698
2.9508196721311464,-9.116990959262471e-05
3.1147540983606543,-7.963336173898572e-05
3.2786885245901622,-6.986852143261592e-05
3.442622950819672,-6.156896948860656e-05
3.60655737704918,-5.448414798659027e-05
3.770491803278688,-4.840960510784887e-05
3.9344262295081958,-4.317846228261245e-05
4.098360655737704,-3.865426385651016e-05
4.262295081967212,-3.472512269758665e-05
4.42622950819672,-3.12989877746789e-05
4.590163934426229,-2.8299844421274144e-05
4.754098360655737,-2.566467270645169e-05
4.918032786885245,-2.3341014246006314e-05
5.081967213114753,-2.1285023967570516e-05
5.245901639344261,-1.9459907123145826e-05
5.409836065573769,-1.78346620404939e-05
5.573770491803277,-1.6383065652484143e-05
5.737704918032787,-1.508285212402467e-05
5.9016393442622945,-1.3915045422009115e-05
6.0655737704918025,-1.2863414963394947e-05
6.229508196721309,-1.1914029975515339e-05
6.393442622950818,-1.1054893295858341e-05
6.557377049180328,-1.0275639325986737e-05
6.721311475409834,-9.567283981090185e-06
6.885245901639344,-8.922016934639336e-06
7.04918032786885,-8.333028390522058e-06
7.21311475409836,-7.794364143760235e-06
7.377049180327866,-7.300803899778261e-06
7.540983606557376,-6.8477587836015255e-06
7.704918032786885,-6.4311847356870095e-06
7.8688524590163915,-6.0475091045051765e-06
8.032786885245901,-5.693568236449879e-06
8.196721311475407,-5.36655426002256e-06
8.360655737704917,-5.063969580528256e-06
8.524590163934423,-4.783587860376508e-06
8.688524590163933,-4.5234204712250516e-06
8.852459016393443,-4.281687575378161e-06
9.016393442622949,-4.056793134795308e-06
9.180327868852459,-3.847303261502636e-06
9.344262295081965,-3.6519274179387907e-06
9.508196721311474,-3.4695020545209816e-06
9.67213114754098,-3.298976336580154e-06
9.83606557377049,-3.13939966673541e-06
10.0,-2.9899107539868716e-06
